1._Nombre_de_encuestador,2._Fecha_y_Hora_inicio,"3._Buenos_dias/_tardes,_mi_nombre_es__________________soy_encuestador/a_y_junto_a_la_Superintendencia_de_Servicios_Publicos_y_Domiciliarios_estamos_indagando_acerca_de_como_estan_siendo_atendidas_sus_peticiones,_quejas_y/o_reclamos._Su_participacion_es_voluntaria_y_tanto_su_identidad,_como_las_respuestas_suministradas_seran_de_caracter_confidencial._Esta_encuesta_toma_alrededor_de_10_minutos,_¿estaria_dispuesto(a)_a_responder_unas_preguntas?","4._¿Autoriza_a_la_Superservicios_para_hacer_tratamiento_de_sus_datos_personales,_de_acuerdo_con_lo_establecido_en_la_Ley_1581_de_2012_y_la_Politica_de_tratamiento_de_datos_personales_de_la_entidad_publicada_en_https://www.superservicios.gov.co/Politica-de-tratamiento-de-datos?",Otro,8._Su_edad_se_encuentra_entre,9._Departamento,10._Municipio,11._Nombre_Punto_Atencion,12._Empresa,13._¿Por_que_motivo_viene_usted_hoy_a_este_punto_de_atencion?,Otro.1,14._Ud._visita_el_punto_de_atencion_¿Como?,Otro.2,15._¿Coincide_su_lugar_de_residencia_con_el_lugar_donde_esta_siendo_atendido?,16._Ud._Se_identifica_como,Otro.3,17._Pertenece_a_alguna_de_las_siguientes_etnias,Otro.4,18._¿Su_direccion_es_la_misma_que_registra_en_su_factura?,20._¿En_que_tipo_de_zona_vive_en_este_momento?,21._¿Cual_es_su_estado_civil_actualmente?,Otro.5,22._¿Cual_es_su_mayor_nivel_de_estudios?,Otro.6,23._Indiqueme_por_favor_si_el_lugar_en_el_que_vive_es:,Otro.7,24._¿Cual_es_su_principal_ocupacion,Otro.8,25._¿Cuantas_personas_actualmente_componen_su_hogar?,26._¿Cuanto_tiempo_le_toma_desde_su_lugar_de_vivienda_a_este_punto_de_atencion?,"27._Aproximadamente,_¿Cuanto_dinero_estima_que_sera_gastado_para_esta_diligencia?",Otro.9,28._¿A_que_servicio_refiere_su_visita_al_punto_de_atencion?,Otro.10,29._¿Que_tipo_de_gestion_llevara_a_cabo?,Otro.11,30._Su_inconformidad/solicitud_o_peticion_tiene_que_ver_con,Compartanos_si_considera_que_otra_razon_distinta_que_quiera_compartir_de_forma_muy_corta,"30.1_Como_su_respuesta_fue_facturacion,_indique",Otro.12,"30.1_Como_su_respuesta_fue_Prestacion_del_servicio,_indique",Otro.13,31._Como_califica_la_prestacion_del_servicio_por_parte_de_la_empresa,Otro.14,"32._En_este_momento,_¿ud_ya_fue_atendido?",32.1_Elija_la_escala_en_la_cual_se_encuentra_luego_de_ser_atendido,32.1_Elija_la_percepcion_que_tiene_en_este_momento,33._Frente_a_su_motivo_de_visita_al_punto_de_atencion_hubiera_preferido:,Otro.15,34.1._¿En_cuanto_tiempo_espera_una_respuesta_a_su_PQR?,34.1_¿En_cuanto_desearia_una_respuesta_a_su_PQR?,"35._Si_No_recibe_respuesta_a_su_solicitud_dentro_del_tiempo_estipulado,_¿Que_accion_tomaria?",Buscaria_otra_solucion._¿Cual?,36._Si_Ud._Recibe_una_respuesta_con_la_cual_NO_ESTA_DE_ACUERDO,Otro.16,"37._¿La_empresa_prestadora_de_servicio_le_explico_que,_si_USTED_no_esta_de_acuerdo_con_su_respuesta_puede_pedir_que_la_revisen_o_que_otra_autoridad_la_evalue?",Otro.17,38._Sobre_la_Superintendencia_de_Servicios_Publicos_Domiciliarios_(SSPD)_usted:,Otro.18,39._¿Que_tan_satisfecho_esta_con_la_atencion_brindada_en_este_punto?,40._¿tiene_su_factura_del_servicio_motivo_de_visita_a_la_mano?,CreationDate,EditDate,x,y,Duracion_(minutos)
d55e8cb90044,2024-11-29 15:00:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,ME CORTARON EL SERVICIO,Quien alquila la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Arrendada,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,ME CORTARON EL SERVICIO INJUSTAMENTE,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION YA QUE NO TENGO SERVICIO,Se que es la entidad encargada,,Insatisfecho,Si,2024-11-29 15:13:07.206,2024-11-29 15:13:07.206,-74.1731991078902,4.62827144838287,13.1201
d55e8cb90044,2024-11-29 15:13:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,ME ESTAN HACIENDO UN COBRO QUE DESCONOZCO,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Cuidador(a) del hogar,,4,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,Hay un cobro desconocido,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION,Creo que es la entidad que prov,,Neutral,Si,2024-11-29 15:25:14.277,2024-11-29 15:25:14.277,-74.1732362675294,4.6282773483074,12.23795
d55e8cb90044,2024-12-02 08:41:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No he recibido la factura,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Trabajador(a) independiente,,1,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Solicitar informacion,,Prestacion del servicio,nan,nan,,other,ME CORTARON EL SERVICIO NO ME LLEGA LA FACTURA Y SIEMPRE ME DESCUENTAN EL SERVICIO POR MI CUENTA DE NOMINA,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,ME CORTARON EL SERVICIO NO SE DESCONTO EL PAGO POR MI CUENTA DE NOMINA,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Satisfecho,Si,2024-12-02 08:50:27.949,2024-12-02 08:50:27.949,-74.1533772,4.6247011,9.465816666666665
d55e8cb90044,2024-12-02 08:53:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,ME ESTAN COBRANDOLA FACTURA DEL MES DE NOVIEMBRE COMO SI NO HUBIERA PAGADO EL MES DE OCTUBRE,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica primaria,,Propia,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Hay un cobro que desconozco por,,nan,,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,SOLICITO INFORMACION DEL PAGO DE MIS FACTURAS ME ESTAN COBRANDO DOS Y SOLO DEBO UNA,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-02 09:07:56.748,2024-12-02 09:07:56.748,-74.1533685032077,4.62479546186499,14.9458
d55e8cb90044,2024-11-02 09:10:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,VENGO A SOLICITAR CAMBIO DE TITULAR EN LAS FACTURAS,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Viudo/a,,Superior (incluye postgrado),,Propia,,Pensionado(a),,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Solicitar informacion,,Prestacion del servicio,nan,nan,,other,VENGO A SOLICITAR CAMBIO DE TITULAR EN LAS FACTURAS,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,VENGO A SOLICITAR INFORMACION CAMBIO DE TITULAR,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-02 09:18:28.340,2024-12-02 09:18:28.340,-74.1532589244899,4.62487926880295,43208.47233333333
d55e8cb90044,2024-12-02 09:20:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,ME ESTAN LLEGANDO UNOS COBROS QUE DESCONOZCO EN MI FACTURA HACE DOS VINE HACER UN ACUERDO DE PAGO QUE NO ME LO HICIERON VALIDO ME ESTAN LLEGANDO NOTIFICACIONES DE COBRO PREJURIDICO,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Empleado(a) en el sector privad,,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,other,NO ME HICIERON VALIDA LA REFINANCIACION POR LO CUAL EL RECIBO ME ESTA LLEGANDO POR UN MONTO EXAGERADO,nan,,Regular,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,other,NECESITO UNA PRONTA SOLUCION PARA PODER PAGAR EL TOTAL PERO EN CUOTAS,other,NECESITO LLEGAR A UN ACUERDO DE PAGO,Se que es la entidad encargada,,Satisfecho,Si,2024-12-02 09:33:49.127,2024-12-02 09:33:49.127,-74.153410010208,4.62495868190523,13.81878333333333
d55e8cb90044,2024-12-02 09:35:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con el valo,,Quien alquila la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Arrendada,,Trabajador(a) independiente,,1,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,other,ME QUITARON EL CONTADOR PORQUE SUPUESTAMENTE LO ESTABAMOS MANIPULANDO SE LO LLEVARON PARA EXAMINARLO A LABORATORIO ME QUEDARON DE DAR INFORMACION MAXIMO EN 15 DIAS ESO FUE EN JULIO Y HASTA EL DIA NO HE RECIBIDO NADA,other,NO ME DIJERON NADA DEL CONTADOR Y ME HA LLEGADO UNA FACTURA EN EL MES DE NOVIEMBRE POR UN COBRO EXCESIVO DE $30.906.240 Y NO QUE SE ES LO QUE ESTOS ABUSIVOS ME ESTAN COBRANDO QUE ES ESA MANERA DE ROBAR LOS USUARIOS,Nunca habia escuchado sobre est,,Neutral,Si,2024-12-02 09:51:57.238,2024-12-02 09:51:57.238,-74.1534311637394,4.62481986078449,16.95396666666667
d55e8cb90044,2024-12-02 09:52:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No he recibido la factura,,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica primaria,,Propia,,Cuidador(a) del hogar,,2,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Solicitar copia de la factura,,Facturacion,nan,other,NO ME LLEGA LA FACTURA,nan,,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,VENGO A SOLICITAR COPIA DE LA FACTURA,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-02 09:59:02.449,2024-12-02 09:59:02.449,-74.1532994305748,4.62484676300826,7.040816666666667
d55e8cb90044,2024-12-02 09:59:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,VENGO A SOLICITAR VISITA HUELE A GAS EN LA COCINA,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Viudo/a,,Basica secundaria,,Propia,,Pensionado(a),,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Solicitar informacion,,Prestacion del servicio,nan,nan,,other,VENGO A SOLICITAR UNA VISITA PORQUE MI COCINA HUELE A GAS,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,other,VENGO A SOLICITAR VISITA PORQUE MI COCINA HUELE A GAS,other,VENGO A SOLICITAR UNA VISITA PORQUE MI COCINA HUELE A GAS,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-02 10:12:31.826,2024-12-02 10:12:31.826,-74.1533341062211,4.62482609816329,13.53043333333333
d55e8cb90044,2024-12-02 10:43:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con los val,,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Union libre,,Basica primaria,,Propia,,Cuidador(a) del hogar,,3,Entre una hora y dos horas,De $10.000 a $30.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Buena,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,other,ME ESTAN HACIENDO UNOS COBROS QUE DESCONOZCO LE SUBIERON DE LA NADA A MI FACTURA ME PARECE EL COLMO COMO LO ROBAN A UNO DE BUENO ESTARAN DESESPERADOS PORQUE LLEGO DICIEMBRE,other,ESPERO ME DEN UNA PRONTA SOLUCION,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-02 10:52:27.167,2024-12-02 10:52:27.167,-74.153241,4.6245714,9.452783333333334
d55e8cb90044,2024-12-02 10:53:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con el valo,,Quien alquila la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica primaria,,Arrendada,,Trabajador(a) independiente,,2,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,Elevaria una queja a una autori,,other,ME ESTAN COBRANDO LA FACTURA DOS VECES APARTE DE TODO SE SUBIO EL SERVICIO $ 600.000 PESOS UNA COSA EXAGERADA Y DE LA NADA,Creo que es la entidad que prov,,Neutral,Si,2024-12-02 11:01:51.414,2024-12-02 11:01:51.414,-74.1533037356135,4.62481623596886,8.8569
d55e8cb90044,2024-12-02 11:02:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,ME ESTAN LLEGANDO A MI FACTURA UN COBRO QUE DESCONOZCO,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Cuidador(a) del hogar,,2,Entre 30 minutos a 60 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,other,VENGO A SOLICITAR QUE NO SE LE DE CREDITO A NINGUNA PERSONA QUE NO SEA DUENA DE LA PROPIEDAD,nan,,Regular,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,other,ME ESTAN HACIENDO UN COBRO DE MIS INQUILINOS QUE YA SE FUERON,other,ESPERO QUE ME DEN UNA PRONTA RESPUESTA,Se que es la entidad encargada,,Satisfecho,Si,2024-12-02 11:28:07.044,2024-12-02 11:28:07.044,-74.153184992266,4.62492635861345,26.1174
d55e8cb90044,2024-12-02 11:29:00.000,Si,SI AUTORIZO,,25 y 40 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con los val,,Persona autorizada para actuar,,Si,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,other,LLEGARON A LA CASA DONDE VIVEN DOS ADULTOS MAYORES Y UNA PERSONA CON DISCAPACIDAD FUNCIONARIO DE VANTI CON NOMBRE JOSE DICIENDO QUE HIBA A DEJAR EL PREDIO COMO COMERCIAL MUY GROSERO NO SE DEJO NI HABLAR ELLOS FUERON HACER EL RECLAMO NO LOS ATENDIERON,other,AY FUNCIONARIOS QUE NO RESPETAN A NADIE MENOS A LOS ABUELITOS SON SUPER GROSEROS LOS AMENAZARON QUE LA CASA HIBA A QUEDAR TODA LOCAL CUANDO ES UNA FAMILIA CON MUCHAS NECESIDADES Y MUY HUMILDES NO ES JUSTO ESO ES INHUMANO,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-12-02 11:40:49.240,2024-12-02 11:40:49.240,-74.1542378824588,4.62558204304378,11.82066666666667
d55e8cb90044,2024-12-02 11:54:00.000,Si,SI AUTORIZO,,25 y 40 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con el cons,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,5,Entre 30 minutos a 60 minutos,De $10.000 a $30.000,,Gas Natural,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,ME QUITARON EL CONTADOR PORQUE SUPUESTAMENTE ESTABA VIEJO ME COBRARON UNA EXAGERACION POR EL NUEVO Y SUPUESTAMENTE VANTI SE VOLVIO A DANAR PARA VOLVERMELO A COBRAR NO ENTIENDO ESE NEGOCIO TAN COCHINO Y TURBIO DE ESTAS EMPRESAS TAN LADRONAS,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Contactar Nuevamente,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Neutral,Si,2024-12-02 12:08:46.663,2024-12-02 12:08:46.663,-74.1532900789593,4.62482730787209,14.77771666666667
d55e8cb90044,2024-12-02 12:10:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,other,TENGO UNA DEUDA QUE DESCONOZCO9,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Cuidador(a) del hogar,,2,Entre 30 minutos a 60 minutos,Menos de $10.000,,Gas Natural,,Solicitar informacion,,Facturacion,nan,Hay un cobro desconocido,,nan,,Regular,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,other,TENGO UNA DEUDA QUE DESCONOZCO,other,ESPERO UNA PRONTA SOLUCION,Creo que es la entidad que prov,,Neutral,Si,2024-12-02 12:40:44.646,2024-12-02 12:40:44.646,-74.1533330872959,4.6248828978793,30.7441
d55e8cb90044,2024-12-02 12:49:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,VANTI,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Cuidador(a) del hogar,,5,Entre 30 minutos a 60 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION YA QUE EL ERROR LO COMETIO VANTI Y NO ME HAN DADO RESPUESTA,Se que es la entidad encargada,,Insatisfecho,No,2024-12-02 13:03:20.045,2024-12-02 13:03:20.045,-74.1533483,4.6246843,14.33408333333333
bba8aae0b406,2024-12-02 13:04:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",CADE KENNEDY,ENEL,Mi servicio fue suspendido,,Quien alquila la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Arrendada,,Trabajador(a) independiente,,6,Entre 30 minutos a 60 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,ME CORTARON EL SERVICIO INJUSTAMENTE EL FIN DE SEMANA,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION YA QUE TENGO 5 NINOS A CARGO,Nunca habia escuchado sobre est,,Neutral,Si,2024-12-02 13:14:01.426,2024-12-02 13:14:01.426,-74.1531930868424,4.6247896258198,10.02376666666667
d55e8cb90044,2024-12-03 09:39:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Union libre,,Superior (incluye postgrado),,Propia,,Empleado(a) en el sector privad,,3,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION YA QUE SE COMETIO UN ERROR POR PARTE DE LA EMPRESA,Se que es la entidad encargada,,Satisfecho,Si,2024-12-03 09:48:04.460,2024-12-03 09:48:04.460,-74.1730096971555,4.62824343948143,9.074333333333334
d55e8cb90044,2024-12-03 09:51:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,ME QUITARON EL SUBSIDIO DE LA NADA Y ME DIJERON QUE ME TOCA PAGAR EL 20% SOBRE EL VALOR TOTAL LA FACTURA ME LLEGO POR UN OJO DE LA CARA ME CAMBIARON DE LA NADA DE RESIDENCIAL A COMERCIAL,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,4,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,other,ME ESTAN COBRANDO UN MUNDO DE SERVICIO DE LA NADA ME PARECE EL COLMO COMO LA EMPRESA QUIERE ROBAR EL USUARIO,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-12-03 10:00:12.946,2024-12-03 10:00:12.946,-74.1729681180363,4.62812976215854,9.215766666666667
d55e8cb90044,2024-12-03 10:00:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,4,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Hay un cobro desconocido,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Entre una semana y un mes,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-12-03 10:08:31.029,2024-12-03 10:08:31.029,-74.173081285206,4.62807848766195,8.517149999999999
d55e8cb90044,2024-12-03 10:09:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,ME COBRARON MI CONTADOR Y CONSUMO DURANTE UNOS 20 ANOS NADIE ME DEVUELVE TODO LO QUE YO HE INVERTIDO ME ESTAN COBRANDO UNA SUPUESTA VISITA DE UN TECNICO QUE NI FUERON CAPAZ DE AVISAR,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-12-03 10:32:17.865,2024-12-03 10:32:17.865,-74.1729629943731,4.62815097629672,23.29775
d55e8cb90044,2024-12-03 10:34:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,POR NEQUI NO ESTA GENERANDO EL DESCUENTO DEL SERVICIO,Quien alquila la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Viudo/a,,Superior (incluye postgrado),,Arrendada,,Pensionado(a),,1,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,other,NO ESTA ENTRANDO EL PAGO POR NEQUI Y NO SE DAN CUENTA QUE NOS PURDEN CORTAR EL SERVICIO,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,Elevaria una queja a una autori,,other,NO ENTRA EL PAGO DE LA FACTURA POR NEQUI,Se que es la entidad encargada,,Satisfecho,Si,2024-12-03 10:43:05.438,2024-12-03 10:43:05.438,-74.173047416072,4.62813893226886,9.090633333333333
d55e8cb90044,2024-12-03 10:44:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,NO ME ESTA LLEGANDO EL COBRO EXEQUIAL,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Viudo/a,,Basica primaria,,Propia,,Pensionado(a),,2,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Solicitar informacion,,Facturacion,nan,other,VENGO A SOLICITAR INFORMACION DEL PAGO EXEQUIAL,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,other,SOLICITO INFORMACION PAGO EXEQUIAL,other,VENGO A SOLICITAR INFORMACION PAGO EXEQUIAL,Creo que es la entidad que prov,,Satisfecho,Si,2024-12-03 10:53:07.520,2024-12-03 10:53:07.520,-74.1729265606916,4.62825170422749,9.125333333333334
